image_name,x1,y1,x2,y2
959787581_4107522438.jpg,0.0230,0.0000,0.9530,0.9670
1053433639_3775684368.jpg,0.0730,0.0370,0.9840,0.9430
1101220357_4132660814.jpg,0.0070,0.1090,0.9670,0.9630
1057010116_3765956359.jpg,0.1580,0.0800,0.8500,0.8310
940348413_4014781820.jpg,0.0890,0.1370,0.9720,0.8670
1044677415_3961024304.jpg,0.1190,0.2470,0.9470,0.8000
1002097762_3963140830.jpg,0.1100,0.0250,0.9000,0.9650
1224064309_3683603627.jpg,0.0780,0.1580,0.9570,0.5920
938268948_3987779160.jpg,-0.0010,0.0160,0.9860,0.9260
982803271_3780391541.jpg,0.0480,0.2400,0.9500,0.8930
1025471940_4125912555.jpg,0.0300,0.0400,0.9410,0.9600
1074717838_3764140428.jpg,0.1270,0.0130,0.9640,0.9880
1068954494_3856922052.jpg,0.1390,0.4010,0.9190,0.9010
994318801_3774303570.jpg,0.0360,0.0290,0.9850,0.9190
1207731992_3919355088.jpg,0.0450,0.0120,0.7770,0.9690
992855580_3984715819.jpg,0.0250,0.1550,0.9970,0.8500
1113763960_4001962600.jpg,0.0550,0.0310,0.9880,0.9460
962245224_3695269384.jpg,0.0270,0.0410,0.9370,0.8010
939387095_3679538612.jpg,0.0890,0.1060,0.9840,0.9470
1054228815_3997796416.jpg,0.0530,0.0130,0.9100,0.9730
1213116550_4129082759.jpg,0.0370,0.0330,0.9730,0.9940
974022105_3933228839.jpg,0.0500,0.0120,0.6920,0.9920
1185383623_3832004252.jpg,0.0540,0.0120,0.9690,0.9700
940991607_3737709956.jpg,0.0530,0.1600,0.9000,0.9570
1223803319_3773590506.jpg,0.0070,0.2000,0.9870,0.8430
967502007_4106403620.jpg,0.0100,0.0190,0.9620,0.9930
1079212448_4062099996.jpg,0.0330,0.1150,0.8000,0.8810
1021738875_3779916975.jpg,0.1560,0.1220,0.8000,0.8780
1046564841_3843477230.jpg,0.1530,0.1000,0.7650,0.9400
1151073382_3976114924.jpg,0.0090,0.0030,0.6910,0.9650
1037578315_3681762751.jpg,0.3880,0.1730,0.9980,0.9530
978393356_3932376750.jpg,0.2850,0.3670,0.7600,0.9000
974748565_3814478929.jpg,0.0280,0.0900,0.7940,0.9600
999967220_4078852640.jpg,0.0040,0.0120,0.9890,0.9990
1165694230_4091957431.jpg,0.1950,0.1680,0.9320,0.7280
1035924575_4056622480.jpg,0.1680,0.0180,0.9280,0.9680
1104213569_3845789098.jpg,0.1690,0.2320,0.8690,0.6690
1124232583_3807339047.jpg,0.0330,0.1720,0.9000,0.9630
1009868537_3859687531.jpg,0.2500,0.1550,0.7930,0.8390
1031705657_3982905738.jpg,0.0200,0.0250,0.9830,0.8880
1157271449_3927782840.jpg,0.0850,0.0800,0.7540,0.8930
1074699752_4093998433.jpg,0.0170,0.0120,0.9800,0.9840
1115481356_3850925300.jpg,0.0200,0.0600,0.9400,0.9830
1017179305_3748302785.jpg,0.0080,0.1440,0.9230,0.9920
1074832886_3783023936.jpg,0.0530,0.0630,0.9840,0.8930
1119192322_3703583401.jpg,0.0230,0.0400,0.9750,0.9450
1030107644_3808379266.jpg,0.0030,0.0190,0.9830,0.9920
1128844396_4112464240.jpg,0.0010,0.0240,0.9680,0.9710
1187468239_3701750794.jpg,0.0170,0.1310,0.9950,0.9210
954389372_3941858205.jpg,0.0200,0.1800,0.9900,0.9930
1171295463_3716678291.jpg,0.0070,0.1170,0.9940,0.8710
930588283_4058403047.jpg,0.0090,0.1560,0.9740,0.8430
1124046503_3912996466.jpg,0.0920,0.2480,0.9330,0.7430
1164707024_4019766883.jpg,0.1620,0.0200,0.8270,0.9810
1041085740_3866510986.jpg,0.3730,0.0350,0.9960,0.9740
958649316_4018637129.jpg,0.0220,0.0210,0.9780,0.9650
1172455665_3903766023.jpg,0.1700,0.0380,0.8130,0.9840
1042670385_4008626667.jpg,0.0890,0.0810,0.9340,0.8780
1057665310_3857368340.jpg,0.0170,0.1020,0.9870,0.9830
1212982397_4130784420.jpg,0.0200,0.0120,0.9730,0.9780
997261641_3911987932.jpg,0.0200,0.0230,0.9740,0.9680
1222589277_4013904370.jpg,0.0490,0.0150,0.8390,0.9890
567190501_4046728315.jpg,0.2200,0.0070,0.8700,0.9140
272516_4107548429.jpg,0.0550,0.0940,0.9630,0.8810
1069660250_3708346134.jpg,0.0080,0.2500,0.9180,0.6670
939137824_3778294941.jpg,0.0470,0.0310,0.9680,0.8770
1223719239_3851171979.jpg,0.0430,0.0460,0.9400,0.9950
1150573166_3786208428.jpg,0.0110,0.0040,0.9850,0.9920
953180161_3888251757.jpg,0.2700,0.0650,0.6730,0.9850
1030500929_3850117721.jpg,0.0150,0.0100,0.9580,0.9820
1120702429_3859894261.jpg,0.0000,0.0040,0.9970,0.9960
927470476_4049854483.jpg,0.0490,0.0300,0.9830,0.9980
1012419677_3784303644.jpg,0.1630,0.0430,0.8580,0.9770
979179298_4056585502.jpg,0.0300,0.4270,0.9940,0.9670
1073515044_3844814273.jpg,0.0440,0.0560,0.9800,0.9630
988304763_3932291573.jpg,0.0370,0.1390,0.9270,0.8690
1013935170_3826297330.jpg,0.1370,0.1780,0.9100,0.8280
1202502799_3787512798.jpg,0.0730,0.0300,0.8970,0.9740
1103551053_4109774291.jpg,0.0370,0.0230,0.9770,0.8780
1028361190_4058660330.jpg,0.2000,0.1730,0.6800,0.9570
605061662_3763865681.jpg,0.0070,0.0100,0.9900,0.9280
1038255683_3780022985.jpg,0.0780,0.1710,0.8000,0.8310
1154894220_3875637790.jpg,0.0730,0.0080,0.8730,0.9530
1174953484_3676730195.jpg,0.0000,0.0170,0.9920,0.8160
1192144055_3702807966.jpg,0.0640,0.1470,0.9600,0.9370
1140461844_4123306761.jpg,0.1420,0.2140,0.8320,0.8520
1006787054_3948432061.jpg,0.0210,0.1970,0.9740,0.9310
1213974177_4124338276.jpg,0.0900,0.1370,0.7830,0.9300
938635347_3914160044.jpg,0.0030,0.0020,0.9850,0.9870
969194080_3696146342.jpg,0.0450,0.0360,0.9650,0.7260
1163125996_3680376997.jpg,0.0050,0.0520,0.9910,0.9710
1189526442_4021120602.jpg,0.0670,0.0100,0.8740,0.9930
1005507075_3985464811.jpg,0.1270,0.0380,0.9170,0.9530
1217424997_4059095919.jpg,0.0100,0.1570,0.9910,0.9100
1084053912_4036094883.jpg,0.0060,0.0440,0.9900,0.9670
991396619_3870415103.jpg,0.0930,0.1270,0.9130,0.6850
1061696219_3981743159.jpg,0.0220,0.0230,0.9810,0.9150
959510789_3848182988.jpg,0.0530,0.0200,0.8310,0.9880
938823467_4124532750.jpg,0.0030,0.0800,0.9100,0.9970
1145095183_4083326998.jpg,0.0330,0.0100,0.9830,0.9680
1106002196_3715242295.jpg,0.2270,0.2320,0.9670,0.9090
1030591644_3789050619.jpg,0.0670,0.0100,0.9540,0.9930
971939418_3765517814.jpg,0.0320,0.0360,0.9520,0.6600
964447049_3700961715.jpg,0.0000,0.0630,0.9940,0.9970
953637038_3984320596.jpg,0.0870,0.3010,0.8600,0.6870
1107456943_3673637781.jpg,0.1430,0.0050,0.8900,0.9950
983568202_3765182153.jpg,0.0470,0.1890,0.9610,0.8220
1076809539_4017134545.jpg,0.0050,0.0810,0.9830,0.9480
972272666_3823272886.jpg,0.0180,0.0070,0.9640,0.9730
1066505978_3766193808.jpg,0.0190,0.1050,0.9800,0.9850
1167643870_3838552181.jpg,0.0400,0.0900,0.9670,0.9420
1065176478_3876986683.jpg,0.2620,0.0120,0.7310,0.9850
995405481_3986253413.jpg,0.0970,0.0030,0.9570,0.9980
1136481441_4022910635.jpg,0.0160,0.0080,0.8950,0.9870
1157557144_4043193278.jpg,0.0400,0.0190,0.8430,0.9880
1163891955_3764119895.jpg,0.0000,0.0520,0.9760,0.9990
1200491094_3890293572.jpg,0.0330,0.0880,0.8520,0.8580
1180345323_3813379531.jpg,0.0140,0.1020,0.9890,0.9520
1156714579_4038706585.jpg,0.1780,0.3870,0.9480,0.8600
1006215733_3814986813.jpg,0.0090,0.0130,0.9860,0.9730
1122198498_3962498393.jpg,0.0200,0.1930,0.8750,0.9800
1082208917_3997144893.jpg,0.0420,0.1820,0.8920,0.8220
995140766_4117363564.jpg,0.0330,0.1030,0.9700,0.9330
1085923112_4043642265.jpg,0.1030,0.0230,0.9910,0.9870
1173619461_3722138674.jpg,0.0260,0.0270,0.8870,0.8120
1174030636_3751704754.jpg,0.0030,0.0190,0.9870,0.9890
1028908550_3742598308.jpg,0.0210,0.0150,0.9580,0.9450
1176919180_3716723662.jpg,0.0930,0.3590,0.9300,0.9910
1188603189_3738137885.jpg,0.0130,0.0150,0.9800,0.9900
1042234906_3812653215.jpg,0.3480,0.0170,0.7680,0.7430
1123510859_3940379243.jpg,0.0630,0.0730,0.9100,0.8080
1202680497_3808478359.jpg,0.0100,0.0170,0.9880,0.9900
979358658_3941279207.jpg,0.0230,0.0800,0.9930,0.8870
986624497_4093114839.jpg,0.0620,0.1580,0.9790,0.9510
953191159_3702939177.jpg,0.0440,0.2310,0.9960,0.7850
998897649_4107629488.jpg,0.0070,0.0130,0.9210,0.9700
544409536_4122212387.jpg,0.0150,0.2570,0.9910,0.5620
1087271021_3957015226.jpg,0.0030,0.0680,0.9970,0.9950
1072009656_4103036688.jpg,0.0220,0.0710,0.9350,0.8430
1134618618_3963188471.jpg,0.0090,0.0370,0.9960,0.9500
1088851924_3802971485.jpg,0.0060,0.0730,0.9940,0.9960
983641813_4058008891.jpg,0.0130,0.0000,0.9830,0.9850
1070292758_3733838982.jpg,0.0200,0.2310,0.8230,0.9710
1145240498_3927544990.jpg,0.0900,0.0600,0.9910,0.9460
1136312640_3947399913.jpg,0.1730,0.0410,0.8270,0.9700
975485591_3787271417.jpg,0.0080,0.0040,0.9710,0.9520
1144424903_4122711345.jpg,0.0100,0.0750,0.9700,0.8500
1072077158_4013937719.jpg,0.0110,0.0450,0.9740,0.9980
981512291_4043968198.jpg,0.0030,0.0670,0.9220,0.9970
1000464354_3969835146.jpg,0.0100,0.1030,0.9930,0.9340
1219959202_3728434860.jpg,0.0070,0.0020,0.9930,0.9830
1222348490_3819375842.jpg,0.1000,0.0640,0.8950,0.8670
717394646_3683078698.jpg,0.0430,0.0250,0.9170,0.8950
1188508780_3818152057.jpg,0.0070,0.2300,0.9930,0.8150
1067855788_3923287289.jpg,0.0700,0.1400,0.8970,0.9950
1167461174_3753311704.jpg,0.0150,0.0300,0.7230,0.9750
1169810082_4129867310.jpg,0.0290,0.0320,0.8960,0.9520
1171314777_3833068548.jpg,0.1300,0.1090,0.9100,0.9550
1110459379_3902929354.jpg,0.2620,0.0300,0.7920,0.8240
1095527397_3754424496.jpg,0.1120,0.2290,0.9290,0.9750
1172007733_3854877707.jpg,0.0310,0.2090,0.9670,0.8240
957636700_3884554474.jpg,0.0170,0.0030,0.9030,0.9950
980745983_3922441254.jpg,0.0230,0.1320,0.9430,0.8920
1192693244_4068116191.jpg,0.2030,0.2860,0.6990,0.7500
1013777355_3840189077.jpg,0.0710,0.0620,0.9430,0.9620
954811801_4038956956.jpg,0.0020,0.0610,0.9780,0.9740
1196046847_3944293673.jpg,0.2600,0.2540,0.8330,0.9370
1160134183_3748040872.jpg,0.0260,0.0170,0.9190,0.9970
1043134518_3851675591.jpg,0.0400,0.3600,0.9380,0.8680
1172044392_4132809776.jpg,0.0190,0.0410,0.9230,0.9100
1041661513_4001554567.jpg,0.0750,0.0370,0.9150,0.8670
